source,barcode,name,name_ar,name_en,generic_name,brand,brand_slug,quantity,quantity_value,quantity_unit,categories,image_url,lang,stores
food,6221033111318,"Heinz Tomato Paste",,"Heinz Tomato Paste",,Heinz,heinz,360g,360,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:canned-foods|en:vegetables-based-foods|en:canned-plant-based-foods|en:tomatoes-and-their-products|en:canned-tomato-products|en:tomato-pastes,https://images.openfoodfacts.org/images/products/622/103/311/1318/front_en.20.400.jpg,en,
food,6222035205821,"big chips (kettle cooked)",,"big chips (kettle cooked)",,"big chips","big chips","65 grams ,10 egp",65,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:potatoes-and-their-products|en:crisps|en:salty-snacks-made-from-potato|en:potato-crisps,https://images.openfoodfacts.org/images/products/622/203/520/5821/front_en.6.400.jpg,en,
food,6224009337057,,,,,,,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:potatoes-and-their-products|en:crisps|en:salty-snacks-made-from-potato|en:potato-crisps,https://images.openfoodfacts.org/images/products/622/400/933/7057/front_de.3.400.jpg,de,
food,7622201694869,"Halls cherry",,"Halls cherry",,Mondelez,Mondelez,,,,en:snacks|en:sweet-snacks|en:confectioneries|en:candies|en:caramels,https://images.openfoodfacts.org/images/products/762/220/169/4869/front_en.27.400.jpg,en,
food,6222014310881,"Juhayna Mix chocolate milk","Mix chocolate juhayna","juhayna mix chocolate",,,,200ml,200,ml,,https://images.openfoodfacts.org/images/products/622/201/431/0881/front_fr.13.400.jpg,fr,
food,6223000650554,,,,,,,"200 ml",200,ml,,https://images.openfoodfacts.org/images/products/622/300/065/0554/front_en.3.400.jpg,en,
food,6223000498231,"HOHOs 7LE",,"HOHOs 7LE",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/8231/front_en.3.400.jpg,en,
food,6224009210022,,,,,,,,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses,,ar,
food,6223000555231,Twinkies,,Twinkies,,Twinkies,Twinkies,,,,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes,https://images.openfoodfacts.org/images/products/622/300/055/5231/front_en.7.400.jpg,ar,
food,6223000554173,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/055/4173/front_en.3.400.jpg,en,
food,6221031490330,"Doritos sweet chili pepper",,"Doritos sweet chili pepper",,Doritos,doritos,"35 g",35,g,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:corn-chips,https://images.openfoodfacts.org/images/products/622/103/149/0330/front_en.5.400.jpg,en,
food,6221078111199,"Imtenan spring flower honey","إمتنان عسل نحل","Imtenan spring flower honey","Imtenan honey",IMTENAN,IMTENAN,250,0,,en:breakfasts|en:spreads|en:sweet-spreads|en:bee-products|en:farming-products|en:sweeteners|en:honeys,https://images.openfoodfacts.org/images/products/622/107/811/1199/front_en.25.400.jpg,en,"Metro, Oscar Market, Royal House"
food,6223000493106,Hohos,,Hohos,,HOHOs,HOHOs,"30 g",30,,,https://images.openfoodfacts.org/images/products/622/300/049/3106/front_en.5.400.jpg,en,
food,6223000551530,"Hohos jumbo",,"Hohos jumbo",Hohos,Edita,edita,"40 g",40,g,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes,https://images.openfoodfacts.org/images/products/622/300/055/1530/front_en.3.400.jpg,en,"Grumart, Oscar, Royal house"
food,6223001874317,"Milk Almarai",,"Milk Almarai","Almarai milk",Almarai,Almarai,"1 L",1000,ml,en:dairies|en:milks-liquid-and-powder|en:milks|en:cow-milks,https://images.openfoodfacts.org/images/products/622/300/187/4317/front_en.5.400.jpg,en,"Grumart, Metro, Oscar, Royal house"
food,6223003114008,"Mom’s food tomato pasta sauce",,"Mom’s food tomato pasta sauce","Tomato pasta sauce","Mom’s food","Mom’s food","375 gm",375,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruits-and-vegetables-based-foods|en:vegetable-based-foods-and-beverages|en:canned-foods|en:condiments|en:vegetables-based-foods|en:canned-plant-based-foods|en:tomatoes-and-their-products|en:canned-tomato-products|en:sauces|en:tomato-pastes|en:Groceries,https://images.openfoodfacts.org/images/products/622/300/311/4008/front_en.8.400.jpg,en,"Oscar, Royal House"
food,6224000124199,March,,March,,"Egypt Trade","Egypt Trade","24 g",24,,,https://images.openfoodfacts.org/images/products/622/400/012/4199/front_en.3.400.jpg,en,
food,8595229910633,"OAT FLAKES SMALL LEAVES","رقائق الشوفان ايمكو","OAT FLAKES SMALL LEAVES","Oat flakes",Emco,Emco,"500 g",500,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products|en:breakfast-cereals|en:flakes|en:cereal-flakes|en:rolled-flakes|en:rolled-oats,https://images.openfoodfacts.org/images/products/859/522/991/0633/front_en.99.400.jpg,en,
food,6224000432096,"Dina farms chocolate milk","مزارع دينا حليب بالشيكولاتة 0.9لتر","Dina farms chocolate milk","Dina farms chocolate milk","Dina Farms","Dina Farms","850 ml",850,ml,en:beverages-and-beverages-preparations|en:beverages|en:dairies|en:milks-liquid-and-powder|en:dairy-drinks|en:milks|en:flavoured-milks|en:chocolate-milks,https://images.openfoodfacts.org/images/products/622/400/043/2096/front_en.28.400.jpg,en,"Grumart, Oscar"
food,6223000055939,,,,Creamita,"El Rashidi El Mizan, Creamita",el-rashidi-el-mizan|Creamita,200g,200,g,en:breakfasts|en:spreads|en:sweet-spreads|fr:pates-a-tartiner|en:hazelnut-spreads|en:chocolate-spreads|en:cocoa-and-hazelnuts-spreads,https://images.openfoodfacts.org/images/products/622/300/005/5939/front_en.12.400.jpg,en,"Best Market"
food,6221012787015,"Noodles beef flavor",,"Noodles beef flavor",Noodles,Kellogg's,kellogg-s,70g,70,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:meals|en:cereals-and-their-products|en:pastas|en:soups|en:noodles,https://images.openfoodfacts.org/images/products/622/101/278/7015/front_en.28.400.jpg,en,"Oscar market, Royal house"
food,6223003190095,Brunch,Brunch,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/319/0095/front_ar.6.400.jpg,ar,
food,6221024050039,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/102/405/0039/front_ar.7.400.jpg,ar,
food,6221007029519,"Fitness Toasties",,"Fitness Toasties",,Nestlé,nestle,36g,36,g,en:snacks|en:salty-snacks,https://images.openfoodfacts.org/images/products/622/100/702/9519/front_en.15.400.jpg,en,
food,8901138504557,هيمالايا,هيمالايا,"Refreshing Fruit Mask",,HlmalaYa,HlmalaYa,"150 مل",0,,ar:كريم,https://images.openfoodfacts.org/images/products/890/113/850/4557/front_ar.4.400.jpg,ar,
food,6223000710036,Hayat,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/071/0036/front_fr.3.400.jpg,fr,
food,6223000492406,"bake rolz",,"bake rolz",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/2406/front_en.4.400.jpg,en,
food,6224008245612,"Chocolate puffs",,"Chocolate puffs","Chocolate cereal",Lino,Lino,250,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:cereals-and-potatoes|en:cereals-and-their-products,,en,"Oscar, Royal house"
food,3228022070062,"Istanboil cheese",,"Istanboil cheese",,,,,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses,https://images.openfoodfacts.org/images/products/322/802/207/0062/front_en.6.400.jpg,en,
food,7622210940735,Clorets,,Clorets,,Clorets,Clorets,2.9g,2.9,g,en:snacks|en:sweet-snacks|en:confectioneries|en:chewing-gum|en:sugar-free-chewing-gum,https://images.openfoodfacts.org/images/products/762/221/094/0735/front_en.5.400.jpg,en,Egypt
food,6221007025610,cerelac,,cerelac,,Nestlé,nestle,"125 g",125,,"en:Food for kids",https://images.openfoodfacts.org/images/products/622/100/702/5610/front_en.4.400.jpg,en,
food,8901905501703,"super dream",,"super dream",,monginis,monginis,1,,,,https://images.openfoodfacts.org/images/products/890/190/550/1703/front_en.4.400.jpg,en,
food,6253505461300,"Alkabous tea",,,,,,,,,,https://images.openfoodfacts.org/images/products/625/350/546/1300/front_fr.3.400.jpg,fr,
food,6221048822025,,,,,Knorr,knorr,,,,,https://images.openfoodfacts.org/images/products/622/104/882/2025/front_ar.4.400.jpg,en,
food,6225000312975,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/031/2975/front_en.4.400.jpg,en,
food,6221007025917,Cerelac,,,,,,"125 g",125,,,https://images.openfoodfacts.org/images/products/622/100/702/5917/front_fr.3.400.jpg,fr,
food,6222000552486,"هانم سمنه","هانم سمنه",,,,,,,,,https://images.openfoodfacts.org/images/products/622/200/055/2486/front_ar.4.400.jpg,ar,
beauty,6281006444218,"Conditioner coconut",,"Conditioner coconut",,Sunsilk,Sunsilk,350,,,,https://images.openbeautyfacts.org/images/products/628/100/644/4218/front_en.6.400.jpg,en,
beauty,0112200052916,"Nuxe Body",,"Nuxe Body",,,,1,,,,https://images.openbeautyfacts.org/images/products/011/220/005/2916/front_en.3.400.jpg,en,
beauty,8056814220037,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/805/681/422/0037/front_en.3.400.jpg,en,
beauty,6221077080311,"Betadine mouthwash",,"Betadine mouthwash",,,,,,,en:non-open-products-facts,https://images.openbeautyfacts.org/images/products/622/107/708/0311/front_en.3.400.jpg,en,
beauty,08084925,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/000/000/808/4925/front_ar.3.400.jpg,en,
beauty,3600551124803,,,,,Mixa,Mixa,400ml,400,ml,,https://images.openbeautyfacts.org/images/products/360/055/112/4803/front_de.13.400.jpg,ar,
beauty,6223001382836,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/300/138/2836/front_en.3.400.jpg,en,
beauty,6224001714146,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/400/171/4146/front_ar.5.400.jpg,ar,
beauty,6332001113248,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/633/200/111/3248/front_ar.4.400.jpg,ar,
beauty,42299837,"Nivea for Men Cool Kick Anti-Transpirant Deodorant ROLL-ON, 50 ML",,"Nivea for Men Cool Kick Anti-Transpirant Deodorant ROLL-ON, 50 ML",,Nivea,Nivea,,,,"en:Deodorants & Body|en:Déodorants anti-transpirants|en:Non-food-products|en:Open-beauty-facts",https://images.openbeautyfacts.org/images/products/000/004/229/9837/front_en.12.400.jpg,en,Normal
beauty,6223006127838,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/300/612/7838/front_ar.3.400.jpg,ar,
beauty,6223014650984,"Nose Relief wipes",,"Nose Relief wipes",,White,White,,,,en:accessories|en:moist-wipes,https://images.openbeautyfacts.org/images/products/622/301/465/0984/front_en.3.400.jpg,en,
beauty,3600542486866,"Garnier Hand Superfood Cocoa & Ceramide 48H Reparing Balm 75 ml - Vegan",,"Garnier Hand Superfood Cocoa & Ceramide 48H Reparing Balm 75 ml - Vegan",,Garnier,l-oreal|l-oreal-consumer-products|garnier,"75 ml",75,ml,"en:Cosmetic products",https://images.openbeautyfacts.org/images/products/360/054/248/6866/front_en.3.400.jpg,en,Coles
beauty,6902395682974,"Maybelline New York Super Stay Matte Ink Liquid Lipstick - 20 Pioneer",,"Maybelline New York Super Stay Matte Ink Liquid Lipstick - 20 Pioneer","Liquid Matte Lipstick","Maybelline New York","Maybelline New York","5 ml (0.17 fl oz)",5,ml,"en:makeup|en:lip-makeup|en:lipsticks|en:Beauty|en:Liquid Lipstick|en:Matte Lipstick",https://images.openbeautyfacts.org/images/products/690/239/568/2974/front_en.3.400.jpg,en,
beauty,6937926355775,,,,,,,,,,,,ar,
beauty,6223003836092,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/300/383/6092/front_de.3.400.jpg,de,
beauty,0817513010033,"Curling cream",,"Curling cream",,Cantu,Cantu,,,,,https://images.openbeautyfacts.org/images/products/081/751/301/0033/front_en.18.400.jpg,en,
beauty,6971136122505,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/697/113/612/2505/front_en.4.400.jpg,ar,
beauty,6291109845577,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/629/110/984/5577/front_en.3.400.jpg,en,
beauty,6224009160044,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/400/916/0044/front_fr.11.400.jpg,fr,
beauty,6211040101013,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/621/104/010/1013/front_ar.8.400.jpg,ar,
beauty,6224010337053,,,,,,,,,,en:hair|en:shampoos|en:shampoos-for-babies,https://images.openbeautyfacts.org/images/products/622/401/033/7053/front_en.5.400.jpg,en,
beauty,6223012481818,"Limitless fish oil Omega 3",,"Limitless fish oil Omega 3",,Limitless,Limitless,"30 capsules",,,"en:Health Care",https://images.openbeautyfacts.org/images/products/622/301/248/1818/front_en.6.400.jpg,en,
beauty,0811131037458,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/081/113/103/7458/front_ar.4.400.jpg,ar,
beauty,0023207652261,فاميليا,فاميليا,,,فاميليا,فاميليا,,,,,https://images.openbeautyfacts.org/images/products/002/320/765/2261/front_ar.5.400.jpg,ar,
beauty,3600523944354,Elvive,,Elvive,,,,,,,,https://images.openbeautyfacts.org/images/products/360/052/394/4354/front_en.3.400.jpg,en,
beauty,6223006121782,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/300/612/1782/front_ar.5.400.jpg,ar,
beauty,6223001240655,"Zeina Facial Tissues 3 Trio",,"Zeina Facial Tissues 3 Trio",Zeina,Zeina,Zeina,500,,,en:incorrect-product-type|en:non-food-products|en:open-beauty-facts,https://images.openbeautyfacts.org/images/products/622/300/124/0655/front_en.3.400.jpg,en,
beauty,6976216083424,,,,,,,,,,,,ar,
beauty,8684190751380,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/868/419/075/1380/front_ar.4.400.jpg,fr,
beauty,6294015175479,,,,,,,,,,ar:Lotion,https://images.openbeautyfacts.org/images/products/629/401/517/5479/front_ar.9.400.jpg,ar,
beauty,8428390829209,"Mini eau de parfum mujer Ms Mistery","Mini eau de parfum mujer Ms Mistery",,,"Flor de Mayo","Flor de Mayo",,,,,https://images.openbeautyfacts.org/images/products/842/839/082/9209/front_ar.7.400.jpg,ar,
beauty,8681863080785,,,,,,,,,,,,ar,
beauty,3701129805336,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/370/112/980/5336/front_ar.4.400.jpg,ar,
beauty,6111251860696,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/611/125/186/0696/front_ar.3.400.jpg,ar,
beauty,3600551053769,,,,,,,,,,,,ar,
beauty,4066447375909,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/406/644/737/5909/front_ar.3.400.jpg,ar,
beauty,7640157268361,,,,,,,,,,,,ar,
beauty,6111250862882,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/611/125/086/2882/front_ar.7.400.jpg,ar,
beauty,4006000095813,,,,,,,,,,ar:Nivea,https://images.openbeautyfacts.org/images/products/400/600/009/5813/front_ar.4.400.jpg,ar,
beauty,6111255617852,,,,,,,,,,,,ar,
beauty,0470957001090,,,,,,,,,,,,ar,
beauty,6921201304398,,,,,,,,,,en:makeup,https://images.openbeautyfacts.org/images/products/692/120/130/4398/front_ar.7.400.jpg,en,
beauty,8414227050205,,,,,,,,,,ar:Amalfi,https://images.openbeautyfacts.org/images/products/841/422/705/0205/front_ar.10.400.jpg,ar,
beauty,8690131123079,,,,,,,,,,,,ar,
beauty,6111271610219,,,,,,,,,,,,ar,
beauty,3701129802069,"Bioderma atoderm intensive baume 200ml",,"Bioderma atoderm intensive baume 200ml",,,,,,,en:body|en:body-creams,https://images.openbeautyfacts.org/images/products/370/112/980/2069/front_en.6.400.jpg,en,
beauty,9677337401889,,,,,,,,,,"ar:ما حبان",https://images.openbeautyfacts.org/images/products/967/733/740/1889/front_ar.4.400.jpg,ar,
beauty,6224001455230,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/400/145/5230/front_ar.4.400.jpg,ar,
beauty,0541326054464,,,,,,,,,,,,ar,
beauty,8410412000697,"Crema facial aloe vera","Crema facial aloe vera",,,Babaria,Babaria,,,,,https://images.openbeautyfacts.org/images/products/841/041/200/0697/front_ar.4.400.jpg,ar,
beauty,6295120012451,"Dettol tissu",,"Dettol tissu",,Dettol,Dettol,1,0,,,https://images.openbeautyfacts.org/images/products/629/512/001/2451/front_en.8.400.jpg,en,
beauty,6224010281028,,,,,,,,,,,,en,
beauty,6932511230727,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/693/251/123/0727/front_ar.3.400.jpg,ar,
beauty,6111040004102,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/611/104/000/4102/front_ar.3.400.jpg,ar,
beauty,6224008059844,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/400/805/9844/front_ar.3.400.jpg,ar,
beauty,6936664348438,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/693/666/434/8438/front_ar.5.400.jpg,ar,
beauty,0284699688620,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/028/469/968/8620/front_ar.3.400.jpg,ar,
beauty,6224010808683,,,,,,,,,,en:incorrect-product-type|en:non-food-products|en:open-beauty-facts,https://images.openbeautyfacts.org/images/products/622/401/080/8683/front_en.3.400.jpg,en,
beauty,0622273237848,,,,,,,,,,en:incorrect-product-type|en:non-food-products|en:open-beauty-facts,,ar,
beauty,6254000488014,tool,tool,"aqua water",,,,,,,,https://images.openbeautyfacts.org/images/products/625/400/048/8014/front_ar.16.400.jpg,ar,
beauty,8908024092204,,,,,,,,,,,,ar,
beauty,6903072406616,,,,,,,,,,,,ar,
beauty,0043551613345,,,,,,,,,,,,ar,
beauty,4027800802326,"8 Wilkinson Hydro 5 razor blades + 1 handpiece, incl. blade = 9 razor blade",,"8 Wilkinson Hydro 5 razor blades + 1 handpiece, incl. blade = 9 razor blade",,Wilkinson,Wilkinson,,,,,https://images.openbeautyfacts.org/images/products/402/780/080/2326/front_en.3.400.jpg,en,
beauty,4027800009404,"Wilkinson Quattro Wilkinson Sword Quattro",,"Wilkinson Quattro Wilkinson Sword Quattro",,"Wilkinson Razors","Wilkinson Razors",,,,,https://images.openbeautyfacts.org/images/products/402/780/000/9404/front_en.5.400.jpg,en,
beauty,6223007301053,,,,,,,,,,,https://images.openbeautyfacts.org/images/products/622/300/730/1053/front_ar.3.400.jpg,ar,
beauty,0072140032258,Eucerin,,Eucerin,,,,,,,en:incorrect-product-type|en:non-food-products|en:open-beauty-facts,https://images.openbeautyfacts.org/images/products/007/214/003/2258/front_en.6.400.jpg,en,
beauty,5011417581315,"Veet Pure - Legs &amp; Body Wax Strips for Sensitive Skin - 20 Wax Strips",,"Veet Pure - Legs &amp; Body Wax Strips for Sensitive Skin - 20 Wax Strips",,"Veet Pure","Veet Pure","20 Wax Strips",0,,en:incorrect-product-type|en:non-food-products|en:open-beauty-facts,,en,
