bim_code,product_category_slug,product_category_name_ar,product_category_name_en,product_category_child_slug,product_category_child_name_ar,product_category_child_name_en,brand_slug,brand_name_ar,brand_name_en,brand_country_code,product_type,name_ar,name_en,short_name_ar,unit_code,unit_name_ar,unit_name_en,unit_type,package_value,package_label_ar,package_label_en,country_code,market_scope,is_verified_egypt,verification_source,search_keywords,approval_status,sort_order
BIM-RT-CARP2-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,oriental_weavers,أوريونتال ويفرز,Oriental Weavers,EG,simple,أوريونتال ويفرز سجاد عجمي ١٥٠×٢٢٠,Oriental Weavers Ajami Carpet 150x220,سجاد,pcs,قطعة,Piece,count,,١٥٠×٢٢٠,,EG,egypt,0,research,سجاد carpet rug ١٥٠×٢٢٠,approved,291
BIM-RT-CARP2-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,generic,بدون علامة,Generic,EG,simple,موكيت وول تو وول متر مربع,Wall-to-Wall Carpet per m2,موكيت,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,موكيت carpet,approved,292
BIM-RT-CARP2-006,home_furnishings,أثاث ومفروشات,Home & Furnishings,carpets_rugs,سجاد,Carpets & Rugs,generic,بدون علامة,Generic,EG,simple,دعاسة مدخل مطاط,Rubber Entrance Mat,موكيت,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,موكيت carpet,approved,293
BIM-RT-COOK-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,tefal,تيفال,Tefal,FR,simple,تيفال طاسة تيفال جرانيت ٢٨ سم,Tefal Granite Frying Pan 28cm,طاسة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طاسة مطبخ kitchen cookware,approved,294
BIM-RT-COOK-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,tefal,تيفال,Tefal,FR,simple,تيفال طقم حلل جرانيت ٧ قطع,Tefal Granite Cookware Set 7pcs,طقم حلل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم حلل مطبخ kitchen cookware,approved,295
BIM-RT-COOK-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,tefal,تيفال,Tefal,FR,simple,تيفال غلاية كهربائية ١.٧ لتر,Tefal Electric Kettle 1.7L,غلاية كهربائية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,غلاية كهربائية مطبخ kitchen cookware,approved,296
BIM-RT-COOK-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,prestige,بريستيج,Prestige,GB,simple,بريستيج حلة ضغط ٧ لتر,Prestige Pressure Cooker 7L,حلة ضغط,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حلة ضغط مطبخ kitchen cookware,approved,297
BIM-RT-COOK-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,prestige,بريستيج,Prestige,GB,simple,بريستيج طقم سكاكين ٦ قطع,Prestige Knife Set 6pcs,طقم سكاكين,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم سكاكين مطبخ kitchen cookware,approved,298
BIM-RT-COOK-006,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,generic,بدون علامة,Generic,EG,simple,طقم حلل ألومنيوم ٩ قطع,Generic Aluminum Cookware Set 9pcs,طقم حلل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم حلل مطبخ kitchen cookware,approved,299
BIM-RT-COOK-007,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,generic,بدون علامة,Generic,EG,simple,صينية فرن ألومنيوم,Generic Aluminum Baking Tray,صينية فرن,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,صينية فرن مطبخ kitchen cookware,approved,300
BIM-RT-COOK-008,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,generic,بدون علامة,Generic,EG,simple,طقم ملاعق استانلس ٢٤ قطعة,Generic Stainless Cutlery Set 24pcs,طقم ملاعق,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم ملاعق مطبخ kitchen cookware,approved,301
BIM-RT-COOK-009,home_furnishings,أثاث ومفروشات,Home & Furnishings,aluminum_cookware,ألمونتال وأدوات مطبخ,Aluminum & Cookware,generic,بدون علامة,Generic,EG,simple,مصفاة مكرونة استانلس,Generic Stainless Pasta Strainer,مصفاة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مصفاة مطبخ kitchen cookware,approved,302
BIM-RT-CHNA-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,luminarc,لومينارك,Luminarc,FR,simple,لومينارك طقم صيني ١٨ قطعة,Luminarc Dinner Set 18pcs,طقم صيني,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم صيني صيني خزف china porcelain,approved,303
BIM-RT-CHNA-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,luminarc,لومينارك,Luminarc,FR,simple,لومينارك طقم أطباق تقديم ٦ قطع,Luminarc Serving Plates 6pcs,أطباق تقديم,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,أطباق تقديم صيني خزف china porcelain,approved,304
BIM-RT-CHNA-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,pasabahce,باشباتشي,Pasabahce,TR,simple,باشباتشي طقم فناجين قهوة ٦ قطع,Pasabahce Coffee Cups Set 6pcs,فناجين قهوة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فناجين قهوة صيني خزف china porcelain,approved,305
BIM-RT-CHNA-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,generic,بدون علامة,Generic,EG,simple,طقم صيني بورسلين ٤٠ قطعة,Generic Porcelain Dinner Set 40pcs,طقم صيني,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم صيني صيني خزف china porcelain,approved,306
BIM-RT-CHNA-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,generic,بدون علامة,Generic,EG,simple,طقم شاي خزف ١٢ قطعة,Generic Ceramic Tea Set 12pcs,طقم شاي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم شاي صيني خزف china porcelain,approved,307
BIM-RT-CHNA-006,home_furnishings,أثاث ومفروشات,Home & Furnishings,china_housewares,صيني وخزف ومستلزمات بيت,China & Housewares,generic,بدون علامة,Generic,EG,simple,سلطانية خزف كبيرة,Generic Large Ceramic Bowl,سلطانية خزف,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سلطانية خزف صيني خزف china porcelain,approved,308
BIM-RT-GLAS-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,glassware,زجاج,Glassware,luminarc,لومينارك,Luminarc,FR,simple,لومينارك طقم أكواب زجاج ٦ قطع,Luminarc Glass Tumblers 6pcs,أكواب زجاج,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,أكواب زجاج زجاج glass,approved,309
BIM-RT-GLAS-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,glassware,زجاج,Glassware,pasabahce,باشباتشي,Pasabahce,TR,simple,باشباتشي طقم كاسات شاي ٦ قطع,Pasabahce Tea Glasses 6pcs,كاسات شاي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كاسات شاي زجاج glass,approved,310
BIM-RT-GLAS-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,glassware,زجاج,Glassware,pasabahce,باشباتشي,Pasabahce,TR,simple,باشباتشي إبريق عصير زجاج ١.٥ لتر,Pasabahce Glass Juice Jug 1.5L,إبريق زجاج,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,إبريق زجاج زجاج glass,approved,311
BIM-RT-GLAS-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,glassware,زجاج,Glassware,generic,بدون علامة,Generic,EG,simple,زجاج سيكوريت ٦ مم متر مربع,Generic Tempered Glass 6mm per m2,زجاج سيكوريت,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,زجاج سيكوريت زجاج glass,approved,312
BIM-RT-GLAS-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,glassware,زجاج,Glassware,generic,بدون علامة,Generic,EG,simple,مرايا حائط ٦٠×٩٠,Generic Wall Mirror 60x90,مرايا حائط,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مرايا حائط زجاج glass,approved,313
BIM-RT-HTEX-001,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,طقم ملاءات سرير مزدوج ٤ قطع,Double Bed Sheet Set 4pcs,طقم ملاءات,pcs,قطعة,Piece,count,,١٨٠×٢٠٠,,EG,egypt,0,research,طقم ملاءات مفروشات bedding,approved,314
BIM-RT-HTEX-002,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,طقم ملاءات سرير فردي ٣ قطع,Single Bed Sheet Set 3pcs,طقم ملاءات,pcs,قطعة,Piece,count,,٩٠×٢٠٠,,EG,egypt,0,research,طقم ملاءات مفروشات bedding,approved,315
BIM-RT-HTEX-003,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,لحاف قطن مزدوج,Double Cotton Duvet,لحاف,pcs,قطعة,Piece,count,,٢٠٠×٢٤٠,,EG,egypt,0,research,لحاف مفروشات bedding,approved,316
BIM-RT-HTEX-004,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,بطانية صوف مزدوجة,Double Wool Blanket,بطانية,pcs,قطعة,Piece,count,,٢٠٠×٢٤٠,,EG,egypt,0,research,بطانية مفروشات bedding,approved,317
BIM-RT-HTEX-005,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,مخدة فيبر,Fiber Pillow,مخدة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مخدة مفروشات bedding,approved,318
BIM-RT-HTEX-006,home_furnishings,أثاث ومفروشات,Home & Furnishings,home_textiles,مفروشات,Home Textiles,generic,بدون علامة,Generic,EG,simple,مفرش سرير مبطن,Quilted Bedspread,مفرش سرير,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مفرش سرير مفروشات bedding,approved,319
BIM-RT-TOYS-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,lego,ليجو,Lego,DK,simple,ليجو مكعبات كلاسيك علبة,Lego Classic Bricks Box,مكعبات ليجو,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مكعبات ليجو لعب اطفال toys,approved,320
BIM-RT-TOYS-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,lego,ليجو,Lego,DK,simple,ليجو سيتي مركز الاطفاء,Lego City Fire Station,ليجو سيتي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ليجو سيتي لعب اطفال toys,approved,321
BIM-RT-TOYS-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,hot_wheels,هوت ويلز,Hot Wheels,US,simple,هوت ويلز عربية معدن قطعة,Hot Wheels Die-cast Car,عربية هوت ويلز,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,عربية هوت ويلز لعب اطفال toys,approved,322
BIM-RT-TOYS-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,hot_wheels,هوت ويلز,Hot Wheels,US,simple,هوت ويلز مضمار سباق,Hot Wheels Track Set,مضمار سباق,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مضمار سباق لعب اطفال toys,approved,323
BIM-RT-TOYS-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,barbie,باربي,Barbie,US,simple,باربي عروسة باربي كلاسيك,Barbie Classic Doll,عروسة باربي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,عروسة باربي لعب اطفال toys,approved,324
BIM-RT-TOYS-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,fisher_price,فيشر برايس,Fisher-Price,US,simple,فيشر برايس لعبة تعليمية للرضع,Fisher-Price Infant Learning Toy,لعبة تعليمية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,لعبة تعليمية لعب اطفال toys,approved,325
BIM-RT-TOYS-007,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,play_doh,بلاي دوه,Play-Doh,US,simple,بلاي دوه صلصال علبة ٤ ألوان,Play-Doh Modeling Clay 4 Colors,صلصال,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,صلصال لعب اطفال toys,approved,326
BIM-RT-TOYS-008,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,generic,بدون علامة,Generic,EG,simple,بازل ١٠٠٠ قطعة,Generic Puzzle 1000pcs,بازل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بازل لعب اطفال toys,approved,327
BIM-RT-TOYS-009,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,generic,بدون علامة,Generic,EG,simple,دراجة أطفال ١٦ بوصة,Generic Kids' Bicycle 16 inch,دراجة أطفال,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,دراجة أطفال لعب اطفال toys,approved,328
BIM-RT-TOYS-010,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,generic,بدون علامة,Generic,EG,simple,عربية أطفال كهربائية,Generic Kids' Electric Ride-on Car,عربية كهربائية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,عربية كهربائية لعب اطفال toys,approved,329
BIM-RT-TOYS-011,hobbies_general,هوايات ومتنوعات,Hobbies & General,kids_toys,لعب أطفال,Kids' Toys,generic,بدون علامة,Generic,EG,simple,كرة قدم مقاس ٥,Generic Football Size 5,كرة قدم,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كرة قدم لعب اطفال toys,approved,330
BIM-RT-STAT-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,bic,بيك,Bic,FR,simple,بيك قلم جاف أزرق علبة ٥٠,Bic Ballpoint Pen Blue 50pcs,قلم جاف,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,قلم جاف ادوات مكتبية stationery,approved,331
BIM-RT-STAT-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,bic,بيك,Bic,FR,simple,بيك قلم رصاص علبة ١٢,Bic Pencil 12pcs,قلم رصاص,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,قلم رصاص ادوات مكتبية stationery,approved,332
BIM-RT-STAT-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,faber_castell,فابر كاستل,Faber-Castell,DE,simple,فابر كاستل ألوان خشبية ٢٤ لون,Faber-Castell Colored Pencils 24,ألوان خشبية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ألوان خشبية ادوات مكتبية stationery,approved,333
BIM-RT-STAT-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,faber_castell,فابر كاستل,Faber-Castell,DE,simple,فابر كاستل أستيكة بيضاء,Faber-Castell White Eraser,أستيكة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,أستيكة ادوات مكتبية stationery,approved,334
BIM-RT-STAT-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,pilot_pen,بايلوت,Pilot,JP,simple,بايلوت قلم سائل أسود,Pilot Liquid Ink Pen Black,قلم سائل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,قلم سائل ادوات مكتبية stationery,approved,335
BIM-RT-STAT-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,roco,روكو,Roco,EG,simple,روكو كشكول ١٠٠ ورقة,Roco Notebook 100 Sheets,كشكول,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كشكول ادوات مكتبية stationery,approved,336
BIM-RT-STAT-007,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,roco,روكو,Roco,EG,simple,روكو دوسيه بلاستيك A٤,Roco A4 Plastic File,دوسيه,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,دوسيه ادوات مكتبية stationery,approved,337
BIM-RT-STAT-008,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,doms,دومز,Doms,IN,simple,دومز ألوان فلوماستر ١٢ لون,Doms Felt Markers 12,فلوماستر,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فلوماستر ادوات مكتبية stationery,approved,338
BIM-RT-STAT-009,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,deli,ديلي,Deli,CN,simple,ديلي دباسة مكتبية,Deli Office Stapler,دباسة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,دباسة ادوات مكتبية stationery,approved,339
BIM-RT-STAT-010,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,deli,ديلي,Deli,CN,simple,ديلي مقص مكتبي,Deli Office Scissors,مقص,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مقص ادوات مكتبية stationery,approved,340
BIM-RT-STAT-011,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,generic,بدون علامة,Generic,EG,simple,ورق طباعة A٤ رزمة ٥٠٠ ورقة,Generic A4 Printing Paper 500 Sheets,ورق طباعة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ورق طباعة ادوات مكتبية stationery,approved,341
BIM-RT-STAT-012,hobbies_general,هوايات ومتنوعات,Hobbies & General,stationery,أدوات مكتبية,Stationery,generic,بدون علامة,Generic,EG,simple,حقيبة مدرسية,Generic School Backpack,حقيبة مدرسية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حقيبة مدرسية ادوات مكتبية stationery,approved,342
BIM-RT-TOBA-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,cleopatra,كليوباترا,Cleopatra,EG,simple,كليوباترا سجائر كليوباترا علبة,Cleopatra Cleopatra Cigarettes Pack,سجائر,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سجائر تدخين شيشة tobacco,approved,343
BIM-RT-TOBA-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,eastern_company,الشرقية للدخان,Eastern Company,EG,simple,الشرقية للدخان سجائر بولو علبة,Eastern Company Boluo Cigarettes Pack,سجائر,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سجائر تدخين شيشة tobacco,approved,344
BIM-RT-TOBA-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,معسل تفاحتين ٢٥٠ جم,Generic Double Apple Molasses 250g,معسل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,معسل تدخين شيشة tobacco,approved,345
BIM-RT-TOBA-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,معسل عنب ٢٥٠ جم,Generic Grape Molasses 250g,معسل,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,معسل تدخين شيشة tobacco,approved,346
BIM-RT-TOBA-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,فحم شيشة طبيعي كيلو,Generic Natural Shisha Charcoal 1kg,فحم شيشة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فحم شيشة تدخين شيشة tobacco,approved,347
BIM-RT-TOBA-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,شيشة كاملة,Generic Complete Shisha,شيشة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شيشة تدخين شيشة tobacco,approved,348
BIM-RT-TOBA-007,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,خرطوم شيشة سيليكون,Generic Silicone Shisha Hose,خرطوم شيشة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,خرطوم شيشة تدخين شيشة tobacco,approved,349
BIM-RT-TOBA-008,hobbies_general,هوايات ومتنوعات,Hobbies & General,tobacco_products,مشتقات تدخين,Tobacco Products,generic,بدون علامة,Generic,EG,simple,ولاعة غاز,Generic Gas Lighter,ولاعة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ولاعة تدخين شيشة tobacco,approved,350
BIM-RT-HORE-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,ماكينة اسبريسو احترافية,Professional Espresso Machine,ماكينة اسبريسو,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ماكينة اسبريسو مطاعم كافيهات horeca,approved,351
BIM-RT-HORE-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,مطحنة بن كهربائية,Electric Coffee Grinder,مطحنة بن,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,مطحنة بن مطاعم كافيهات horeca,approved,352
BIM-RT-HORE-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,ثلاجة عرض مشروبات,Beverage Display Cooler,ثلاجة عرض,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ثلاجة عرض مطاعم كافيهات horeca,approved,353
BIM-RT-HORE-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,فرن بيتزا كهربائي,Electric Pizza Oven,فرن بيتزا,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فرن بيتزا مطاعم كافيهات horeca,approved,354
BIM-RT-HORE-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,قلاية عميقة كهربائية,Electric Deep Fryer,قلاية عميقة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,قلاية عميقة مطاعم كافيهات horeca,approved,355
BIM-RT-HORE-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,شواية فحم استانلس,Stainless Charcoal Grill,شواية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شواية مطاعم كافيهات horeca,approved,356
BIM-RT-HORE-007,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,طاولة تحضير استانلس,Stainless Prep Table,طاولة تحضير,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طاولة تحضير مطاعم كافيهات horeca,approved,357
BIM-RT-HORE-008,hobbies_general,هوايات ومتنوعات,Hobbies & General,horeca_supplies,مستلزمات مطاعم وكافيهات,Restaurant & Cafe Supplies,generic,بدون علامة,Generic,EG,simple,أكواب ورقية للقهوة ٥٠ قطعة,Paper Coffee Cups 50pcs,أكواب ورقية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,أكواب ورقية مطاعم كافيهات horeca,approved,358
BIM-RT-FISH-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,سنارة صيد تليسكوبية ٣.٦ متر,Telescopic Fishing Rod 3.6m,سنارة صيد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سنارة صيد صيد fishing,approved,359
BIM-RT-FISH-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,بكرة صيد دوارة,Spinning Fishing Reel,بكرة صيد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بكرة صيد صيد fishing,approved,360
BIM-RT-FISH-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,خيط صيد نايلون بكرة,Nylon Fishing Line Spool,خيط صيد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,خيط صيد صيد fishing,approved,361
BIM-RT-FISH-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,طعم صناعي طقم,Artificial Lures Set,طعم صناعي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طعم صناعي صيد fishing,approved,362
BIM-RT-FISH-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,شبكة صيد يدوية,Hand Fishing Net,شبكة صيد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شبكة صيد صيد fishing,approved,363
BIM-RT-FISH-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,fishing_hunting,أدوات صيد,Fishing & Hunting Gear,generic,بدون علامة,Generic,EG,simple,شنطة عدة صيد,Fishing Tackle Box,شنطة صيد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شنطة صيد صيد fishing,approved,364
BIM-RT-PLNT-001,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,نبات صبار زينة,Ornamental Cactus Plant,صبار زينة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,صبار زينة نباتات زينة plants,approved,365
BIM-RT-PLNT-002,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,نبات بوتس,Pothos Plant,بوتس,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بوتس نباتات زينة plants,approved,366
